time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-05 06:00:00+00:00,14.049999999999999,12.983333333333334,100.0,68.83333333333333,9.366666666666667,0.4166666666666667
2025-05-05 07:00:00+00:00,14.116666666666667,13.116666666666667,100.0,86.5,9.216666666666667,0.19999999999999998
2025-05-05 08:00:00+00:00,14.166666666666666,13.383333333333333,100.0,115.0,8.216666666666667,0.16666666666666666
2025-05-05 09:00:00+00:00,14.483333333333334,13.6,99.83333333333333,171.33333333333334,8.8,0.06666666666666667
2025-05-05 10:00:00+00:00,15.0,13.966666666666667,88.0,245.83333333333334,9.6,0.15
2025-05-05 11:00:00+00:00,15.1,13.75,100.0,259.1666666666667,10.616666666666667,0.13333333333333333
2025-05-05 12:00:00+00:00,14.799999999999999,13.649999999999999,100.0,159.66666666666666,9.6,0.25
2025-05-05 13:00:00+00:00,14.766666666666666,13.716666666666667,98.16666666666667,148.16666666666666,9.283333333333333,0.03333333333333333
2025-05-05 14:00:00+00:00,14.950000000000001,13.950000000000001,100.0,181.16666666666666,9.333333333333334,0.03333333333333333
2025-05-05 15:00:00+00:00,15.050000000000002,13.9,97.16666666666667,163.66666666666666,9.666666666666666,0.0
2025-05-05 16:00:00+00:00,14.9,13.433333333333332,100.0,119.66666666666667,11.233333333333334,0.03333333333333333
2025-05-05 17:00:00+00:00,14.066666666666668,12.75,99.33333333333333,36.666666666666664,9.916666666666666,0.26666666666666666
2025-05-05 18:00:00+00:00,13.483333333333334,12.183333333333332,100.0,6.333333333333333,10.85,0.3666666666666667
2025-05-05 19:00:00+00:00,13.15,11.733333333333334,100.0,0.0,10.666666666666666,3.1
2025-05-05 20:00:00+00:00,12.683333333333332,11.233333333333334,100.0,0.0,10.75,1.9000000000000001
2025-05-05 21:00:00+00:00,12.366666666666667,10.766666666666666,100.0,0.0,11.233333333333334,0.03333333333333333
2025-05-05 22:00:00+00:00,11.733333333333334,9.866666666666667,100.0,0.0,12.15,0.8666666666666667
2025-05-05 23:00:00+00:00,11.4,9.533333333333333,100.0,0.0,11.283333333333333,0.15
2025-05-06 00:00:00+00:00,11.200000000000001,9.516666666666667,100.0,0.0,10.1,0.19999999999999998
2025-05-06 01:00:00+00:00,11.25,9.516666666666667,100.0,0.0,10.15,1.0166666666666666
2025-05-06 02:00:00+00:00,11.15,9.483333333333333,100.0,0.0,9.75,1.0333333333333334
2025-05-06 03:00:00+00:00,10.916666666666666,9.1,100.0,0.0,10.483333333333333,0.08333333333333333
2025-05-06 04:00:00+00:00,10.816666666666668,9.083333333333334,100.0,4.833333333333333,9.65,0.049999999999999996
2025-05-06 05:00:00+00:00,10.916666666666666,9.266666666666666,99.83333333333333,39.666666666666664,9.083333333333334,0.13333333333333333
2025-05-06 06:00:00+00:00,11.15,9.633333333333333,100.0,83.66666666666667,8.516666666666667,0.4666666666666666
2025-05-06 07:00:00+00:00,11.266666666666666,9.866666666666667,100.0,74.16666666666667,8.266666666666667,0.7000000000000001
2025-05-06 08:00:00+00:00,11.783333333333333,10.433333333333334,99.66666666666667,133.16666666666666,8.233333333333333,0.5333333333333333
2025-05-06 09:00:00+00:00,12.6,11.533333333333333,93.83333333333333,219.16666666666666,6.933333333333334,0.09999999999999999
2025-05-06 10:00:00+00:00,13.35,12.283333333333333,100.0,254.5,6.933333333333334,0.016666666666666666
2025-05-06 11:00:00+00:00,13.483333333333334,12.299999999999999,100.0,219.16666666666666,7.883333333333333,0.0
2025-05-06 12:00:00+00:00,14.033333333333333,12.916666666666666,89.0,247.33333333333334,7.8999999999999995,0.06666666666666667
2025-05-06 13:00:00+00:00,14.299999999999999,13.133333333333333,99.5,237.16666666666666,9.733333333333333,0.08333333333333333
2025-05-06 14:00:00+00:00,14.416666666666666,12.916666666666666,100.0,279.8333333333333,11.049999999999999,0.016666666666666666
2025-05-06 15:00:00+00:00,14.200000000000001,12.6,99.66666666666667,163.16666666666666,10.316666666666666,0.0
2025-05-06 16:00:00+00:00,13.966666666666667,12.383333333333333,99.83333333333333,109.33333333333333,9.966666666666667,0.016666666666666666
2025-05-06 17:00:00+00:00,13.316666666666668,11.950000000000001,84.66666666666667,54.833333333333336,8.65,0.06666666666666667
2025-05-06 18:00:00+00:00,12.866666666666667,11.183333333333332,93.0,13.833333333333334,10.299999999999999,0.03333333333333333
2025-05-06 19:00:00+00:00,12.549999999999999,10.916666666666666,100.0,0.0,9.533333333333333,0.03333333333333333
2025-05-06 20:00:00+00:00,12.183333333333332,10.583333333333334,100.0,0.0,9.25,0.11666666666666665
2025-05-06 21:00:00+00:00,11.833333333333334,10.15,100.0,0.0,9.516666666666667,0.08333333333333333
2025-05-06 22:00:00+00:00,11.450000000000001,9.833333333333334,100.0,0.0,9.183333333333332,0.13333333333333333
2025-05-06 23:00:00+00:00,11.283333333333333,9.616666666666667,100.0,0.0,9.35,0.08333333333333333
2025-05-07 00:00:00+00:00,11.200000000000001,9.566666666666666,100.0,0.0,9.016666666666667,0.08333333333333333
